Position,Conserved,B
56747,C,0.641962
56748,C,0.641967
56749,C,0.641973
56750,C,0.641978
56751,C,0.641984
56752,C,0.641989
56753,C,0.641995
56754,C,0.642000
56755,C,0.642005
56756,C,0.642011
56757,C,0.642016
56758,C,0.642022
56759,C,0.642027
56760,C,0.642033
56761,C,0.642038
56762,C,0.642044
56763,C,0.642049
56764,C,0.642055
56765,C,0.642060
56766,C,0.642066
56767,C,0.642071
56768,C,0.642077
56769,C,0.642083
56770,C,0.642088
56771,C,0.642094
56772,C,0.642099
56773,C,0.642105
56774,C,0.642110
56775,C,0.642116
56776,C,0.642121
56777,C,0.642127
56778,C,0.642132
56779,C,0.642138
56780,C,0.642144
56781,C,0.642149
56782,C,0.642155
56783,C,0.642160
56784,C,0.642166
56785,C,0.642172
56786,C,0.642177
56787,C,0.642183
56788,C,0.642188
56789,C,0.642194
56790,C,0.642200
56791,C,0.642205
56792,C,0.642211
56793,C,0.642217
56794,C,0.642222
56795,C,0.642228
56796,C,0.642233
56797,C,0.642239
56798,C,0.642245
56799,C,0.642250
56800,C,0.642256
56801,C,0.642262
56802,C,0.642267
56803,C,0.642273
56804,C,0.642279
56805,C,0.642284
56806,C,0.642290
56807,C,0.642296
56808,C,0.642301
56809,C,0.642307
56810,C,0.642313
56811,C,0.642319
56812,C,0.642324
56813,C,0.642330
56814,C,0.642336
56815,C,0.642341
56816,C,0.642347
56817,C,0.642353
56818,C,0.642359
56819,C,0.642364
56820,C,0.642370
56821,C,0.642376
56822,C,0.642382
56823,C,0.642387
56824,C,0.642393
56825,C,0.642399
56826,C,0.642405
56827,C,0.642410
56828,C,0.642416
56829,C,0.642422
56830,C,0.642428
56831,C,0.642434
56832,C,0.642439
56833,C,0.642445
56834,C,0.642451
56835,C,0.642457
56836,C,0.642463
56837,C,0.642468
56838,C,0.642474
56839,C,0.642480
56840,C,0.642486
56841,C,0.642492
56842,C,0.642498
56843,C,0.642503
56844,C,0.642509
56845,C,0.642515
56846,C,0.642521
56847,C,0.642527
56848,C,0.642533
56849,C,0.642539
56850,C,0.642544
56851,C,0.642550
56852,C,0.642556
56853,C,0.642562
56854,C,0.642568
56855,C,0.642574
56856,C,0.642580
56857,C,0.642586
56858,C,0.642592
56859,C,0.642597
56860,C,0.642603
56861,C,0.642609
56862,C,0.642615
56863,C,0.642621
56864,C,0.642627
56865,C,0.642633
56866,C,0.642639
56867,C,0.642645
56868,C,0.642651
56869,C,0.642657
56870,C,0.642663
56871,C,0.642669
56872,C,0.642675
56873,C,0.642681
56874,C,0.642687
56875,C,0.642693
56876,C,0.642699
56877,C,0.642705
56878,C,0.642711
56879,C,0.642717
56880,C,0.642723
56881,C,0.642729
56882,C,0.642735
56883,C,0.642741
56884,C,0.642747
56885,C,0.642753
56886,C,0.642759
56887,C,0.642765
56888,C,0.642771
56889,C,0.642777
56890,C,0.642783
56891,C,0.642789
56892,C,0.642795
56893,C,0.642801
56894,C,0.642807
56895,C,0.642813
56896,C,0.642819
56897,C,0.642825
56898,C,0.642831
56899,C,0.642837
56900,C,0.642843
56901,C,0.642850
56902,C,0.642856
56903,C,0.642862
56904,C,0.642868
56905,C,0.642874
56906,C,0.642880
56907,C,0.642886
56908,C,0.642892
56909,C,0.642898
56910,C,0.642905
56911,C,0.642911
56912,C,0.642917
56913,C,0.642923
56914,C,0.642929
56915,C,0.642935
56916,C,0.642941
56917,C,0.642948
56918,C,0.642954
56919,C,0.642960
56920,C,0.642966
56921,C,0.642972
56922,C,0.642979
56923,C,0.642985
56924,C,0.642991
56925,C,0.642997
56926,C,0.643003
56927,C,0.643009
56928,C,0.643016
56929,C,0.643022
56930,C,0.643028
56931,C,0.643034
56932,C,0.643041
56933,C,0.643047
56934,C,0.643053
56935,C,0.643059
56936,C,0.643066
56937,C,0.643072
56938,C,0.643078
56939,C,0.643084
56940,C,0.643091
56941,C,0.643097
56942,C,0.643103
56943,C,0.643109
56944,C,0.643116
56945,C,0.643122
56946,C,0.643128
56947,C,0.643135
56948,C,0.643141
56949,C,0.643147
56950,C,0.643153
56951,C,0.643160
56952,C,0.643166
56953,C,0.643172
56954,C,0.643179
56955,C,0.643185
56956,C,0.643191
56957,C,0.643198
56958,C,0.643204
56959,C,0.643210
56960,C,0.643217
56961,C,0.643223
56962,C,0.643230
56963,C,0.643236
56964,C,0.643242
56965,C,0.643249
56966,C,0.643255
56967,C,0.643261
56968,C,0.643268
56969,C,0.643274
56970,C,0.643281
56971,C,0.643287
56972,C,0.643293
56973,C,0.643300
56974,C,0.643306
56975,C,0.643313
56976,C,0.643319
56977,C,0.643326
56978,C,0.643332
56979,C,0.643338
56980,C,0.643345
56981,C,0.643351
56982,C,0.643358
56983,C,0.643364
56984,C,0.643371
56985,C,0.643377
56986,C,0.643384
56987,C,0.643390
56988,C,0.643397
56989,C,0.643403
56990,C,0.643410
56991,C,0.643416
56992,C,0.643423
56993,C,0.643429
56994,C,0.643436
56995,C,0.643442
56996,C,0.643449
56997,C,0.643455
56998,C,0.643462
56999,C,0.643468
57000,C,0.643475
57001,C,0.643481
57002,C,0.643488
57003,C,0.643494
57004,C,0.643501
57005,C,0.643507
57006,C,0.643514
57007,C,0.643521
57008,C,0.643527
57009,C,0.643534
57010,C,0.643540
57011,C,0.643547
57012,C,0.643554
57013,C,0.643560
57014,C,0.643567
57015,C,0.643573
57016,C,0.643580
57017,C,0.643587
57018,C,0.643593
57019,C,0.643600
57020,C,0.643606
57021,C,0.643613
57022,C,0.643620
57023,C,0.643626
57024,C,0.643633
57025,C,0.643640
57026,C,0.643646
57027,C,0.643653
57028,C,0.643660
57029,C,0.643666
57030,C,0.643673
57031,C,0.643680
57032,C,0.643686
57033,C,0.643693
57034,C,0.643700
57035,C,0.643706
57036,C,0.643713
57037,C,0.643720
57038,C,0.643727
57039,C,0.643733
57040,C,0.643740
57041,C,0.643747
57042,C,0.643753
57043,C,0.643760
57044,C,0.643767
57045,C,0.643774
57046,C,0.643780
57047,C,0.643787
57048,C,0.643794
57049,C,0.643801
57050,C,0.643808
57051,C,0.643814
57052,C,0.643821
57053,C,0.643828
57054,C,0.643835
57055,C,0.643841
57056,C,0.643848
57057,C,0.643855
57058,C,0.643862
57059,C,0.643869
57060,C,0.643875
57061,C,0.643882
57062,C,0.643889
57063,C,0.643896
57064,C,0.643903
57065,C,0.643910
57066,C,0.643917
57067,C,0.643923
57068,C,0.643930
57069,C,0.643937
57070,C,0.643944
57071,C,0.643951
57072,C,0.643958
57073,C,0.643965
57074,C,0.643971
57075,C,0.643978
57076,C,0.643985
57077,C,0.643992
57078,C,0.643999
57079,C,0.644006
57080,C,0.644013
57081,C,0.644020
57082,C,0.644027
57083,C,0.644034
57084,C,0.644041
57085,C,0.644048
57086,C,0.644054
57087,C,0.644061
57088,C,0.644068
57089,C,0.644075
57090,C,0.644082
57091,C,0.644089
57092,C,0.644096
57093,C,0.644103
57094,C,0.644110
57095,C,0.644117
57096,C,0.644124
57097,C,0.644131
57098,C,0.644138
57099,C,0.644145
57100,C,0.644152
57101,C,0.644159
57102,C,0.644166
57103,C,0.644173
57104,C,0.644180
57105,C,0.644187
57106,C,0.644194
57107,C,0.644201
57108,C,0.644208
57109,C,0.644215
57110,C,0.644223
57111,C,0.644230
57112,C,0.644237
57113,C,0.644244
57114,C,0.644251
57115,C,0.644258
57116,C,0.644265
57117,C,0.644272
57118,C,0.644279
57119,C,0.644286
57120,C,0.644293
57121,C,0.644301
57122,C,0.644308
57123,C,0.644315
57124,C,0.644322
57125,C,0.644329
57126,C,0.644336
57127,C,0.644343
57128,C,0.644350
57129,C,0.644358
57130,C,0.644365
57131,C,0.644372
57132,C,0.644379
57133,C,0.644386
57134,C,0.644393
57135,C,0.644401
57136,C,0.644408
57137,C,0.644415
57138,C,0.644422
57139,C,0.644429
57140,C,0.644437
57141,C,0.644444
57142,C,0.644451
57143,C,0.644458
57144,C,0.644466
57145,C,0.644473
57146,C,0.644480
57147,C,0.644487
57148,C,0.644494
57149,C,0.644502
57150,C,0.644509
57151,C,0.644516
57152,C,0.644524
57153,C,0.644531
57154,C,0.644538
57155,C,0.644545
57156,C,0.644553
57157,C,0.644560
57158,C,0.644567
57159,C,0.644575
57160,C,0.644582
57161,C,0.644589
57162,C,0.644596
57163,C,0.644604
57164,C,0.644611
57165,C,0.644618
57166,C,0.644626
57167,C,0.644633
57168,C,0.644640
57169,C,0.644648
57170,C,0.644655
57171,C,0.644663
57172,C,0.644670
57173,C,0.644677
57174,C,0.644685
57175,C,0.644692
57176,C,0.644699
57177,C,0.644707
57178,C,0.644714
57179,C,0.644722
57180,C,0.644729
57181,C,0.644736
57182,C,0.644744
57183,C,0.644751
57184,C,0.644759
57185,C,0.644766
57186,C,0.644774
57187,C,0.644781
57188,C,0.644789
57189,C,0.644796
57190,C,0.644803
57191,C,0.644811
57192,C,0.644818
57193,C,0.644826
57194,C,0.644833
57195,C,0.644841
57196,C,0.644848
57197,C,0.644856
57198,C,0.644863
57199,C,0.644871
57200,C,0.644878
57201,C,0.644886
57202,C,0.644893
57203,C,0.644901
57204,C,0.644908
57205,C,0.644916
57206,C,0.644924
57207,C,0.644931
57208,C,0.644939
57209,C,0.644946
57210,C,0.644954
57211,C,0.644961
57212,C,0.644969
57213,C,0.644976
57214,C,0.644984
57215,C,0.644992
57216,C,0.644999
57217,C,0.645007
57218,C,0.645014
57219,C,0.645022
57220,C,0.645030
57221,C,0.645037
57222,C,0.645045
57223,C,0.645053
57224,C,0.645060
57225,C,0.645068
57226,C,0.645075
57227,C,0.645083
57228,C,0.645091
57229,C,0.645098
57230,C,0.645106
57231,C,0.645114
57232,C,0.645121
57233,C,0.645129
57234,C,0.645137
57235,C,0.645145
57236,C,0.645152
57237,C,0.645160
57238,C,0.645168
57239,C,0.645175
57240,C,0.645183
57241,C,0.645191
57242,C,0.645199
57243,C,0.645206
57244,C,0.645214
57245,C,0.645222
57246,C,0.645230
57247,C,0.645237
57248,C,0.645245
57249,C,0.645253
57250,C,0.645261
57251,C,0.645268
57252,C,0.645276
57253,C,0.645284
57254,C,0.645292
57255,C,0.645300
57256,C,0.645307
57257,C,0.645315
57258,C,0.645323
57259,C,0.645331
57260,C,0.645339
57261,C,0.645346
57262,C,0.645354
57263,C,0.645362
57264,C,0.645370
57265,C,0.645378
57266,C,0.645386
57267,C,0.645394
57268,C,0.645401
57269,C,0.645409
57270,C,0.645417
57271,C,0.645425
57272,C,0.645433
57273,C,0.645441
57274,C,0.645449
57275,C,0.645457
57276,C,0.645465
57277,C,0.645472
57278,C,0.645480
57279,C,0.645488
57280,C,0.645496
57281,C,0.645504
57282,C,0.645512
57283,C,0.645520
57284,C,0.645528
57285,C,0.645536
57286,C,0.645544
57287,C,0.645552
57288,C,0.645560
57289,C,0.645568
57290,C,0.645576
57291,C,0.645584
57292,C,0.645592
57293,C,0.645600
57294,C,0.645608
57295,C,0.645616
57296,C,0.645624
57297,C,0.645632
57298,C,0.645640
57299,C,0.645648
57300,C,0.645656
57301,C,0.645664
57302,C,0.645672
57303,C,0.645680
57304,C,0.645688
57305,C,0.645696
57306,C,0.645704
57307,C,0.645713
57308,C,0.645721
57309,C,0.645729
57310,C,0.645737
57311,C,0.645745
57312,C,0.645753
57313,C,0.645761
57314,C,0.645769
57315,C,0.645777
57316,C,0.645786
57317,C,0.645794
57318,C,0.645802
57319,C,0.645810
57320,C,0.645818
57321,C,0.645826
57322,C,0.645834
57323,C,0.645843
57324,C,0.645851
57325,C,0.645859
57326,C,0.645867
57327,C,0.645875
57328,C,0.645884
57329,C,0.645892
57330,C,0.645900
57331,C,0.645908
57332,C,0.645916
57333,C,0.645925
57334,C,0.645933
57335,C,0.645941
57336,C,0.645949
57337,C,0.645958
57338,C,0.645966
57339,C,0.645974
57340,C,0.645982
57341,C,0.645991
57342,C,0.645999
57343,C,0.646007
57344,C,0.646015
57345,C,0.646024
57346,C,0.646032
57347,C,0.646040
57348,C,0.646049
57349,C,0.646057
57350,C,0.646065
57351,C,0.646074
57352,C,0.646082
57353,C,0.646090
57354,C,0.646099
57355,C,0.646107
57356,C,0.646115
57357,C,0.646124
57358,C,0.646132
57359,C,0.646140
57360,C,0.646149
57361,C,0.646157
57362,C,0.646166
57363,C,0.646174
57364,C,0.646182
57365,C,0.646191
57366,C,0.646199
57367,C,0.646208
57368,C,0.646216
57369,C,0.646224
57370,C,0.646233
57371,C,0.646241
57372,C,0.646250
57373,C,0.646258
57374,C,0.646267
57375,C,0.646275
57376,C,0.646284
57377,C,0.646292
57378,C,0.646301
57379,C,0.646309
57380,C,0.646318
57381,C,0.646326
57382,C,0.646335
57383,C,0.646343
57384,C,0.646352
57385,C,0.646360
57386,C,0.646369
57387,C,0.646377
57388,C,0.646386
57389,C,0.646394
57390,C,0.646403
57391,C,0.646411
57392,C,0.646420
57393,C,0.646429
57394,C,0.646437
57395,C,0.646446
57396,C,0.646454
57397,C,0.646463
57398,C,0.646471
57399,C,0.646480
57400,C,0.646489
57401,C,0.646497
57402,C,0.646506
57403,C,0.646515
57404,C,0.646523
57405,C,0.646532
57406,C,0.646540
57407,C,0.646549
57408,C,0.646558
57409,C,0.646566
57410,C,0.646575
57411,C,0.646584
57412,C,0.646592
57413,C,0.646601
57414,C,0.646610
57415,C,0.646618
57416,C,0.646627
57417,C,0.646636
57418,C,0.646645
57419,C,0.646653
57420,C,0.646662
57421,C,0.646671
57422,C,0.646680
57423,C,0.646688
57424,C,0.646697
57425,C,0.646706
57426,C,0.646715
57427,C,0.646723
57428,C,0.646732
57429,C,0.646741
57430,C,0.646750
57431,C,0.646758
57432,C,0.646767
57433,C,0.646776
57434,C,0.646785
57435,C,0.646794
57436,C,0.646802
57437,C,0.646811
57438,C,0.646820
57439,C,0.646829
57440,C,0.646838
57441,C,0.646847
57442,C,0.646855
57443,C,0.646864
57444,C,0.646873
57445,C,0.646882
57446,C,0.646891
57447,C,0.646900
57448,C,0.646909
57449,C,0.646918
57450,C,0.646927
57451,C,0.646935
57452,C,0.646944
57453,C,0.646953
57454,C,0.646962
57455,C,0.646971
57456,C,0.646980
57457,C,0.646989
57458,C,0.646998
57459,C,0.647007
57460,C,0.647016
57461,C,0.647025
57462,C,0.647034
57463,C,0.647043
57464,C,0.647052
57465,C,0.647061
57466,C,0.647070
57467,C,0.647079
57468,C,0.647088
57469,C,0.647097
57470,C,0.647106
57471,C,0.647115
57472,C,0.647124
57473,C,0.647133
57474,C,0.647142
57475,C,0.647151
57476,C,0.647160
57477,C,0.647169
57478,C,0.647178
57479,C,0.647187
57480,C,0.647197
57481,C,0.647206
57482,C,0.647215
57483,C,0.647224
57484,C,0.647233
57485,C,0.647242
57486,C,0.647251
57487,C,0.647260
57488,C,0.647269
57489,C,0.647279
57490,C,0.647288
57491,C,0.647297
57492,C,0.647306
57493,C,0.647315
57494,C,0.647324
57495,C,0.647334
57496,C,0.647343
57497,C,0.647352
57498,C,0.647361
57499,C,0.647370
57500,C,0.647380
57501,C,0.647389
57502,C,0.647398
57503,C,0.647407
57504,C,0.647416
57505,C,0.647426
57506,C,0.647435
57507,C,0.647444
57508,C,0.647453
57509,C,0.647463
57510,C,0.647472
57511,C,0.647481
57512,C,0.647491
57513,C,0.647500
57514,C,0.647509
57515,C,0.647518
57516,C,0.647528
57517,C,0.647537
57518,C,0.647546
57519,C,0.647556
57520,C,0.647565
57521,C,0.647574
57522,C,0.647584
57523,C,0.647593
57524,C,0.647602
57525,C,0.647612
57526,C,0.647621
57527,C,0.647631
57528,C,0.647640
57529,C,0.647649
57530,C,0.647659
57531,C,0.647668
57532,C,0.647678
57533,C,0.647687
57534,C,0.647696
57535,C,0.647706
57536,C,0.647715
57537,C,0.647725
57538,C,0.647734
57539,C,0.647744
57540,C,0.647753
57541,C,0.647763
57542,C,0.647772
57543,C,0.647782
57544,C,0.647791
57545,C,0.647801
57546,C,0.647810
57547,C,0.647820
57548,C,0.647829
57549,C,0.647839
57550,C,0.647848
57551,C,0.647858
57552,C,0.647867
57553,C,0.647877
57554,C,0.647886
57555,C,0.647896
57556,C,0.647905
57557,C,0.647915
57558,C,0.647925
57559,C,0.647934
57560,C,0.647944
57561,C,0.647953
57562,C,0.647963
57563,C,0.647973
57564,C,0.647982
57565,C,0.647992
57566,C,0.648001
57567,C,0.648011
57568,C,0.648021
57569,C,0.648030
57570,C,0.648040
57571,C,0.648050
57572,C,0.648059
57573,C,0.648069
57574,C,0.648079
57575,C,0.648088
57576,C,0.648098
57577,C,0.648108
57578,C,0.648117
57579,C,0.648127
57580,C,0.648137
57581,C,0.648147
57582,C,0.648156
57583,C,0.648166
57584,C,0.648176
57585,C,0.648186
57586,C,0.648195
57587,C,0.648205
57588,C,0.648215
57589,C,0.648225
57590,C,0.648235
57591,C,0.648244
57592,C,0.648254
57593,C,0.648264
57594,C,0.648274
57595,C,0.648284
57596,C,0.648293
57597,C,0.648303
57598,C,0.648313
57599,C,0.648323
57600,C,0.648333
57601,C,0.648343
57602,C,0.648353
57603,C,0.648362
57604,C,0.648372
57605,C,0.648382
57606,C,0.648392
57607,C,0.648402
57608,C,0.648412
57609,C,0.648422
57610,C,0.648432
57611,C,0.648442
57612,C,0.648452
57613,C,0.648462
57614,C,0.648471
57615,C,0.648481
57616,C,0.648491
57617,C,0.648501
57618,C,0.648511
57619,C,0.648521
57620,C,0.648531
57621,C,0.648541
57622,C,0.648551
57623,C,0.648561
57624,C,0.648571
57625,C,0.648581
57626,C,0.648591
57627,C,0.648601
57628,C,0.648611
57629,C,0.648622
57630,C,0.648632
57631,C,0.648642
57632,C,0.648652
57633,C,0.648662
57634,C,0.648672
57635,C,0.648682
57636,C,0.648692
57637,C,0.648702
57638,C,0.648712
57639,C,0.648722
57640,C,0.648733
57641,C,0.648743
57642,C,0.648753
57643,C,0.648763
57644,C,0.648773
57645,C,0.648783
57646,C,0.648793
57647,C,0.648804
57648,C,0.648814
57649,C,0.648824
57650,C,0.648834
57651,C,0.648844
57652,C,0.648855
57653,C,0.648865
57654,C,0.648875
57655,C,0.648885
57656,C,0.648895
57657,C,0.648906
57658,C,0.648916
57659,C,0.648926
57660,C,0.648936
57661,C,0.648947
57662,C,0.648957
57663,C,0.648967
57664,C,0.648978
57665,C,0.648988
57666,C,0.648998
57667,C,0.649009
57668,C,0.649019
57669,C,0.649029
57670,C,0.649040
57671,C,0.649050
57672,C,0.649060
57673,C,0.649071
57674,C,0.649081
57675,C,0.649091
57676,C,0.649102
57677,C,0.649112
57678,C,0.649122
57679,C,0.649133
57680,C,0.649143
57681,C,0.649154
57682,C,0.649164
57683,C,0.649175
57684,C,0.649185
57685,C,0.649195
57686,C,0.649206
57687,C,0.649216
57688,C,0.649227
57689,C,0.649237
57690,C,0.649248
57691,C,0.649258
57692,C,0.649269
57693,C,0.649279
57694,C,0.649290
57695,C,0.649300
57696,C,0.649311
57697,C,0.649321
57698,C,0.649332
57699,C,0.649342
57700,C,0.649353
57701,C,0.649363
57702,C,0.649374
57703,C,0.649385
57704,C,0.649395
57705,C,0.649406
57706,C,0.649416
57707,C,0.649427
57708,C,0.649437
57709,C,0.649448
57710,C,0.649459
57711,C,0.649469
57712,C,0.649480
57713,C,0.649491
57714,C,0.649501
57715,C,0.649512
57716,C,0.649523
57717,C,0.649533
57718,C,0.649544
57719,C,0.649555
57720,C,0.649565
57721,C,0.649576
57722,C,0.649587
57723,C,0.649597
57724,C,0.649608
57725,C,0.649619
57726,C,0.649630
57727,C,0.649640
57728,C,0.649651
57729,C,0.649662
57730,C,0.649673
57731,C,0.649683
57732,C,0.649694
57733,C,0.649705
57734,C,0.649716
57735,C,0.649727
57736,C,0.649737
57737,C,0.649748
57738,C,0.649759
57739,C,0.649770
57740,C,0.649781
57741,C,0.649792
57742,C,0.649802
57743,C,0.649813
57744,C,0.649824
57745,C,0.649835
57746,C,0.649846
57747,C,0.649857
57748,C,0.649868
57749,C,0.649879
57750,C,0.649889
57751,C,0.649900
57752,C,0.649911
57753,C,0.649922
57754,C,0.649933
57755,C,0.649944
57756,C,0.649955
57757,C,0.649966
57758,C,0.649977
57759,C,0.649988
57760,C,0.649999
57761,C,0.650010
57762,C,0.650021
57763,C,0.650032
57764,C,0.650043
57765,C,0.650054
57766,C,0.650065
57767,C,0.650076
57768,C,0.650087
57769,C,0.650098
57770,C,0.650109
57771,C,0.650120
57772,C,0.650131
57773,C,0.650143
57774,C,0.650154
57775,C,0.650165
57776,C,0.650176
57777,C,0.650187
57778,C,0.650198
57779,C,0.650209
57780,C,0.650220
57781,C,0.650232
57782,C,0.650243
57783,C,0.650254
57784,C,0.650265
57785,C,0.650276
57786,C,0.650287
57787,C,0.650299
57788,C,0.650310
57789,C,0.650321
57790,C,0.650332
57791,C,0.650343
57792,C,0.650355
57793,C,0.650366
57794,C,0.650377
57795,C,0.650388
57796,C,0.650400
57797,C,0.650411
57798,C,0.650422
57799,C,0.650434
57800,C,0.650445
57801,C,0.650456
57802,C,0.650467
57803,C,0.650479
57804,C,0.650490
57805,C,0.650501
57806,C,0.650513
57807,C,0.650524
57808,C,0.650535
57809,C,0.650547
57810,C,0.650558
57811,C,0.650570
57812,C,0.650581
57813,C,0.650592
57814,C,0.650604
57815,C,0.650615
57816,C,0.650627
57817,C,0.650638
57818,C,0.650649
57819,C,0.650661
57820,C,0.650672
57821,C,0.650684
57822,C,0.650695
57823,C,0.650707
57824,C,0.650718
57825,C,0.650730
57826,C,0.650741
57827,C,0.650753
57828,C,0.650764
57829,C,0.650776
57830,C,0.650787
57831,C,0.650799
57832,C,0.650810
57833,C,0.650822
57834,C,0.650833
57835,C,0.650845
57836,C,0.650857
57837,C,0.650868
57838,C,0.650880
57839,C,0.650891
57840,C,0.650903
57841,C,0.650915
57842,C,0.650926
57843,C,0.650938
57844,C,0.650949
57845,C,0.650961
57846,C,0.650973
57847,C,0.650984
57848,C,0.650996
57849,C,0.651008
57850,C,0.651019
57851,C,0.651031
57852,C,0.651043
57853,C,0.651055
57854,C,0.651066
57855,C,0.651078
57856,C,0.651090
57857,C,0.651102
57858,C,0.651113
57859,C,0.651125
57860,C,0.651137
57861,C,0.651149
57862,C,0.651160
57863,C,0.651172
57864,C,0.651184
57865,C,0.651196
57866,C,0.651208
57867,C,0.651219
57868,C,0.651231
57869,C,0.651243
57870,C,0.651255
57871,C,0.651267
57872,C,0.651279
57873,C,0.651291
57874,C,0.651302
57875,C,0.651314
57876,C,0.651326
57877,C,0.651338
57878,C,0.651350
57879,C,0.651362
57880,C,0.651374
57881,C,0.651386
57882,C,0.651398
57883,C,0.651410
57884,C,0.651422
57885,C,0.651434
57886,C,0.651446
57887,C,0.651458
57888,C,0.651470
57889,C,0.651482
57890,C,0.651494
57891,C,0.651506
57892,C,0.651518
57893,C,0.651530
57894,C,0.651542
57895,C,0.651554
57896,C,0.651566
57897,C,0.651578
57898,C,0.651590
57899,C,0.651602
57900,C,0.651614
57901,C,0.651626
57902,C,0.651639
57903,C,0.651651
57904,C,0.651663
57905,C,0.651675
57906,C,0.651687
57907,C,0.651699
57908,C,0.651711
57909,C,0.651724
57910,C,0.651736
57911,C,0.651748
57912,C,0.651760
57913,C,0.651772
57914,C,0.651785
57915,C,0.651797
57916,C,0.651809
57917,C,0.651821
57918,C,0.651834
57919,C,0.651846
57920,C,0.651858
57921,C,0.651870
57922,C,0.651883
57923,C,0.651895
57924,C,0.651907
57925,C,0.651920
57926,C,0.651932
57927,C,0.651944
57928,C,0.651957
57929,C,0.651969
57930,C,0.651981
57931,C,0.651994
57932,C,0.652006
57933,C,0.652018
57934,C,0.652031
57935,C,0.652043
57936,C,0.652056
57937,C,0.652068
57938,C,0.652080
57939,C,0.652093
57940,C,0.652105
57941,C,0.652118
57942,C,0.652130
57943,C,0.652143
57944,C,0.652155
57945,C,0.652168
57946,C,0.652180
57947,C,0.652193
57948,C,0.652205
57949,C,0.652218
57950,C,0.652230
57951,C,0.652243
57952,C,0.652255
57953,C,0.652268
57954,C,0.652280
57955,C,0.652293
57956,C,0.652306
57957,C,0.652318
57958,C,0.652331
57959,C,0.652343
57960,C,0.652356
57961,C,0.652369
57962,C,0.652381
57963,C,0.652394
57964,C,0.652407
57965,C,0.652419
57966,C,0.652432
57967,C,0.652445
57968,C,0.652457
57969,C,0.652470
57970,C,0.652483
57971,C,0.652495
57972,C,0.652508
57973,C,0.652521
57974,C,0.652534
57975,C,0.652546
57976,C,0.652559
57977,C,0.652572
57978,C,0.652585
57979,C,0.652597
57980,C,0.652610
57981,C,0.652623
57982,C,0.652636
57983,C,0.652649
57984,C,0.652662
57985,C,0.652674
57986,C,0.652687
57987,C,0.652700
57988,C,0.652713
57989,C,0.652726
57990,C,0.652739
57991,C,0.652752
57992,C,0.652765
57993,C,0.652777
57994,C,0.652790
57995,C,0.652803
